,item,Q1,Q2,Q3,Q4,units_total,avg_price,cluster_hdbscan,cluster_kmeans
476,ACCESORIES_2_061,0.24763705103969755,0.28085336213880635,0.2589792060491493,0.21253038077234673,3703,2.6201000000000003,1,3
477,ACCESORIES_2_062,0.22838644678057357,0.228045611825021,0.22487374467257698,0.31869419672182836,2335,7.587111734475374,1,3
478,ACCESORIES_2_063,0.2180771097613769,0.26824699261435936,0.2131000013118367,0.300575896312427,3955,1.2817265486725664,1,3
479,ACCESORIES_2_064,0.2498347653668209,0.2280237937871778,0.25049570389953735,0.271645736946464,1513,1.2901,1,3
480,ACCESORIES_2_065,0.22634069400630916,0.2657728706624606,0.20820189274447948,0.2996845425867508,1268,0.6649999999999999,1,3
481,ACCESORIES_2_066,0.22623062226724283,0.2990037056507969,0.20265165600276963,0.27211401607919067,1570,6.606711464968153,-1,3
482,ACCESORIES_2_067,0.26503496503496504,0.19930069930069927,0.19790209790209792,0.3377622377622378,1430,3.9501,1,0
483,ACCESORIES_2_068,0.25561531161025,0.2054753603964562,0.2546662448592218,0.28424308313407215,3163,2.6184432816945935,1,3
484,ACCESORIES_2_069,0.24615075818099838,0.19041436944811385,0.16787262401025146,0.3955622483606363,3404,3.9515847238542894,-1,0
485,ACCESORIES_2_070,0.22540930471686363,0.18496070610851562,0.18020009388382036,0.4094298952908003,1571,13.25568077657543,-1,0
486,ACCESORIES_2_071,0.2539489671931956,0.2393681652490887,0.265289590927501,0.24139327663021462,2469,1.2901,1,3
487,ACCESORIES_2_072,0.227550044737627,0.21580787967040357,0.2856687544225922,0.2709733211693772,1908,9.53568176100629,1,3
488,ACCESORIES_2_073,0.26084609068310405,0.2027490635861557,0.19370549925199373,0.34269934647874645,1653,0.7153114942528737,-1,0
489,ACCESORIES_2_074,0.20781103979857427,0.20961444889825992,0.3192661631023271,0.26330834820083876,2608,5.282343865030676,1,3
490,ACCESORIES_2_075,0.3367946667528682,0.24209038467830726,0.21534629168471836,0.20576865688410606,18173,3.712979728168162,1,0
491,ACCESORIES_2_076,0.3675540158308003,0.2603336035542458,0.1989179822827371,0.17319439833221686,6138,3.693963408276312,-1,0
492,ACCESORIES_2_077,0.1693046738771184,0.2185029005162805,0.2324356358911822,0.37975678971541893,884,13.201152714932126,-1,2
493,ACCESORIES_2_078,0.3090222637221704,0.24903778870276413,0.16272249659687926,0.2792174509781863,3564,8.292814955106621,1,0
494,ACCESORIES_2_079,0.240889657980456,0.15830149085442244,0.278783512904034,0.3220253382610874,1098,3.0939336976320586,-1,3
495,ACCESORIES_2_080,0.24300102581666594,0.28903349937796224,0.21925614020949497,0.24870933459587696,1500,5.281190600000001,1,3
496,ACCESORIES_2_081,0.26947596009761526,0.2666374106263647,0.15519116324870488,0.3086954660273152,2350,2.6438136170212774,-1,0
497,ACCESORIES_2_082,0.19707207207207209,0.20720720720720723,0.22297297297297297,0.3727477477477478,888,1.1704000000000003,-1,0
498,ACCESORIES_2_083,0.38974795625618086,0.2511678021998586,0.203068746662137,0.15601549488182345,5036,3.6692840746624302,-1,0
499,ACCESORIES_2_084,0.31625870402048345,0.17348531927368233,0.14420511514230566,0.3660508615635287,739,8.19584154262517,-1,0
500,ACCESORIES_2_085,0.23502633939948264,0.18057238011122245,0.16179792147402888,0.4226033590152661,5898,1.291904001356392,-1,0
501,ACCESORIES_2_086,0.2620232172470979,0.21393034825870647,0.2330016583747927,0.291044776119403,1206,1.2901,1,0
502,ACCESORIES_2_087,0.2586765386395187,0.23461360481258675,0.24479407681628873,0.26191577973160574,2161,1.2901,1,3
503,ACCESORIES_2_088,0.25857688712606397,0.25709986013059,0.23398713683476352,0.2503361159085825,4821,3.6627195809997923,1,3
504,ACCESORIES_2_089,0.22128752078124386,0.24461323977955518,0.2567629040070165,0.27733633543218444,6175,3.948827076923077,1,3
505,ACCESORIES_2_090,0.2137934462078791,0.2387015009443027,0.21458036513038004,0.3329246877174381,1524,2.1071249343832026,-1,3
506,ACCESORIES_2_091,0.24783590515619122,0.22450131727512235,0.25555137372977044,0.2721114038389161,5314,1.2900999999999998,1,3
507,ACCESORIES_2_092,0.1754901960784314,0.23235294117647062,0.2980392156862745,0.29411764705882354,2040,6.6101,-1,3
508,ACCESORIES_2_093,0.21551454488583044,0.20957147325617764,0.2984047544573037,0.2765092274006881,3197,2.6201000000000003,1,3
509,ACCESORIES_2_094,0.3260430514751117,0.28658069975902456,0.16390830329893258,0.22346794546693116,1677,2.642782170542636,-1,0
510,ACCESORIES_2_095,0.17198838896952107,0.19738751814223512,0.18359941944847608,0.44702467343976776,1378,1.1704000000000003,-1,0
511,ACCESORIES_2_096,0.2587906710698597,0.23598135643966986,0.25366235135871873,0.2515656211317517,4116,3.615444727891157,1,3
512,ACCESORIES_2_097,0.24173490336739267,0.27530919550175276,0.22753432810775234,0.25542157302310214,1937,2.618754207537429,1,3
513,ACCESORIES_2_098,0.22406389637813687,0.2597051226456004,0.1088302946888139,0.40740068628744885,4965,1.1366263041289024,-1,0
514,ACCESORIES_2_099,0.23424494649227112,0.2366230677764566,0.28537455410225926,0.24375743162901312,841,1.2900999999999998,1,3
515,ACCESORIES_2_100,0.24052073759917705,0.2051711199736933,0.1602452761781098,0.39406286624901976,5591,1.1285231979967807,-1,0
516,ACCESORIES_2_101,0.24562243911619036,0.20622225263680147,0.23972010983464925,0.308435198412359,2217,0.7013125394677493,1,3
517,ACCESORIES_2_102,0.2261220016563834,0.22091077610142526,0.274148315998037,0.27881890624415445,2283,7.94161467367499,1,3
518,ACCESORIES_2_103,0.25986592180398765,0.1964727075913784,0.22393593734179013,0.3197254332628438,5023,3.6348770256818637,1,0
519,ACCESORIES_2_104,0.23891338055496802,0.1859863997694989,0.21863294866520883,0.35646727101032427,2023,3.947470242214533,-1,0
520,ACCESORIES_2_105,0.2651427262499073,0.18997918224629623,0.14517722039196662,0.39970087111182967,2907,3.3954803921568626,-1,0
521,ACCESORIES_2_106,0.2315035799522673,0.2676760143198091,0.2697430105693829,0.23107739515854075,968,1.2895504132231403,1,3
522,ACCESORIES_2_107,0.23280185963790104,0.21548866198116962,0.22654196276043903,0.32516751562049034,4861,0.7015100185147088,1,0
523,ACCESORIES_2_108,0.17614879649890589,0.24070021881838072,0.3260393873085339,0.2571115973741794,914,3.9501,-1,3
524,ACCESORIES_2_109,0.265642151481888,0.2332601536772777,0.2085620197585071,0.2925356750823271,1822,1.2901000000000002,1,0
525,ACCESORIES_2_110,0.27570880716454965,0.23490390370419628,0.23077242801090642,0.2586148611203476,1814,7.937944432194046,1,3
526,ACCESORIES_2_111,0.25654450261780104,0.23036649214659685,0.2094240837696335,0.30366492146596863,764,5.280100000000001,1,0
527,ACCESORIES_2_112,0.24843874632789248,0.22487535615684873,0.16041605133257048,0.3662698461826884,2417,3.1112810508895334,-1,0
528,ACCESORIES_2_113,0.2265809173532776,0.1628031532734732,0.2558082831645058,0.3548076462087434,2546,7.627231343283581,-1,0
529,ACCESORIES_2_114,0.2945005166952218,0.2591806271937033,0.18020393138647675,0.2661149247245981,2229,2.650268147151189,1,0
530,ACCESORIES_2_115,0.23831512404747385,0.24496747215153492,0.24692072037967852,0.26979668342131274,9172,3.3095597034452684,1,3
531,ACCESORIES_2_116,0.28184030742177474,0.18156871025934618,0.17679118510657277,0.35979979721230637,3698,3.9514666846944295,-1,0
532,ACCESORIES_2_117,0.3167602149211179,0.22972207373292944,0.22110969475170306,0.2324080165942496,6257,3.721891385648074,1,0
533,ACCESORIES_2_118,0.21000338898139007,0.23954425567654383,0.2686452915260731,0.281807063815993,3420,5.278544444444445,1,3
534,ACCESORIES_2_119,0.25482099206309283,0.24856904304439234,0.2457171885845346,0.2508927763079801,654,4.043240672782876,1,3
535,ACCESORIES_2_120,0.27280748456210896,0.3042324131615022,0.19303282522355636,0.2299272770528324,7166,3.2141567680714487,1,3
536,ACCESORIES_2_121,0.23169046522339937,0.17250115154306772,0.15016121602947952,0.44564716720405345,4342,1.2901,-1,0
537,ACCESORIES_2_122,0.16477882958263604,0.16591840047955642,0.10325761170916903,0.5660451582286384,3752,1.1353776119402985,-1,0
538,ACCESORIES_2_123,0.24083538219287826,0.19891433465012845,0.24220972955054007,0.3180405536064532,2740,0.7028418978102189,1,0
539,ACCESORIES_2_124,0.2227478403948992,0.2111271081859317,0.2072192513368984,0.3589058000822707,9724,0.3059,-1,0
540,ACCESORIES_2_125,0.23076235966677325,0.24218647159486245,0.1991697538409463,0.32788141489741807,2207,1.2818379700951519,1,0
541,ACCESORIES_2_126,0.21012048192771085,0.28963855421686746,0.23204819277108432,0.26819277108433737,4150,0.665,1,3
542,ACCESORIES_2_127,0.25949367088607594,0.20795660036166366,0.2115732368896926,0.32097649186256777,1106,5.280100000000001,1,0
543,ACCESORIES_2_128,0.2579131692647367,0.2547954852585698,0.22948222590202833,0.2578091195746652,3482,6.020408098793797,1,3
544,ACCESORIES_2_129,0.21363694676074405,0.19477870429762664,0.15075689544579857,0.44082745349583063,13658,0.3036271782105726,-1,0
545,ACCESORIES_2_130,0.227713920435777,0.31739837851817104,0.22719535964448379,0.22769234140156824,4311,9.292979331941545,-1,3
546,ACCESORIES_2_131,0.34037530023281104,0.2005045741371883,0.20444348657669445,0.2546766390533061,6075,8.014829580246912,1,0
547,ACCESORIES_2_132,0.2683930166642772,0.10509192372591622,0.22154334807495066,0.40497171153485606,1260,3.828415555555556,-1,0
548,ACCESORIES_2_133,0.31486790971540723,0.2433342492639843,0.2389503434739941,0.20284749754661432,4559,3.715919061197631,1,3
549,ACCESORIES_2_134,0.24912820771013222,0.2218458141383192,0.18047568871291214,0.3485502894386365,1433,7.742409839497557,-1,0
550,ACCESORIES_2_135,0.25825874518960523,0.17315259220824145,0.20450123232585288,0.3640874302763004,1724,0.7136638051044084,-1,0
551,ACCESORIES_2_136,0.34612955167289633,0.26513016014934576,0.23206629495792402,0.15667399321983386,4361,3.683910914927769,1,3
552,ACCESORIES_2_137,0.22215725007531986,0.25683110391470376,0.2605058230049882,0.2605058230049882,2269,3.949513838695461,1,3
553,ACCESORIES_2_138,0.2249482442869655,0.22301735806991002,0.28287483079863046,0.26915956684449394,1036,1.2898432432432434,1,3
554,ACCESORIES_2_139,0.2579591060946101,0.31200335543485413,0.1956944068775449,0.23434313159299086,2202,6.6097980018165305,-1,3
555,ACCESORIES_2_140,0.19163836758687933,0.17805047088005707,0.22157881207856422,0.40873234945449927,3558,3.4464755761663857,-1,0
556,ACCESORIES_2_141,0.22294543463714336,0.24959808121800944,0.27778019170439633,0.24967629244045084,2216,0.6906457129963899,1,3
557,ACCESORIES_2_142,0.2202172537250283,0.2051808864052379,0.18211448579281117,0.39248737407692263,24552,0.3021540933528837,-1,0
558,ACCESORIES_2_143,0.2239958828601482,0.27218267099447896,0.24705096314888972,0.2567704829964833,2197,1.3409753755120621,1,3
559,ACCESORIES_2_144,0.22804019495757866,0.20933870870690172,0.20346591250977794,0.3591551838257416,1608,0.6872907338308458,-1,0
560,ACCESORIES_2_145,0.3272616466672541,0.2565714197307058,0.2328512801126308,0.18331565348940923,5323,3.714472872440353,1,3
561,ACCESORIES_2_146,0.21817276141147568,0.26473873965368405,0.2703341530589791,0.2467543458758611,4199,2.6197927601809954,1,3
562,ACCESORIES_2_147,0.2510327295837305,0.2278360343183985,0.25452812202097236,0.26660311407689863,3147,1.2901000000000002,1,3
563,ACCESORIES_2_148,0.24200914679248492,0.14101357540123446,0.10403610874170227,0.5129411690645784,3751,1.1265004265529193,-1,0
564,ACCESORIES_2_149,0.2800666637428183,0.13261114278613512,0.14941449936406298,0.4379076941069836,2996,1.5182908878504673,-1,0
565,HOME_&_GARDEN_1_001,0.26049709278706795,0.24714685745215773,0.2710717150668127,0.22128433469396164,5709,7.653363110877561,1,3
566,HOME_&_GARDEN_1_002,0.2877052404463263,0.2466051817923991,0.25978415509365693,0.20590542266761772,8537,7.578956307836475,1,3
567,HOME_&_GARDEN_1_003,0.2506698697218886,0.22313591425667562,0.3113739258985494,0.21482029012288645,10823,11.2125,-1,2
568,HOME_&_GARDEN_1_004,0.2582118257337205,0.17976352460194067,0.212009119622046,0.3500155300422928,30852,2.805850106962272,-1,0
569,HOME_&_GARDEN_1_005,0.2953829675755767,0.246213162821531,0.21218753066415788,0.24621633893873443,17896,12.53523203509164,1,2
570,HOME_&_GARDEN_1_006,0.27933365358934803,0.25117251430976956,0.1887971594063915,0.2806966726944909,14532,8.68615039223782,1,0
571,HOME_&_GARDEN_1_007,0.2653014197797052,0.2000054088257217,0.2606502001265517,0.27404297126802135,35958,1.8766978141164692,1,3
572,HOME_&_GARDEN_1_008,0.24275618145815497,0.26865729970574703,0.26209612743145905,0.22649039140463895,7697,6.7735822398337024,1,3
573,HOME_&_GARDEN_1_009,0.3255676653281481,0.16995179637896912,0.2598567603995311,0.24462377789335168,3349,22.455781576590024,-1,2
574,HOME_&_GARDEN_1_010,0.23182670078435574,0.2511018936043861,0.3245937022717078,0.1924777033395503,7210,3.818606102635229,1,3
575,HOME_&_GARDEN_1_011,0.2809345487465537,0.25737213861447644,0.25290866039014787,0.208784652248822,18918,5.7863516227931076,1,3
576,HOME_&_GARDEN_1_012,0.2657339968268526,0.23986565395603737,0.24484399167120038,0.2495563575459095,7181,4.888887341595879,1,3
577,HOME_&_GARDEN_1_013,0.28542838160213274,0.24504329705725303,0.2767816974299764,0.1927466239106379,14131,6.185738801217183,1,3
578,HOME_&_GARDEN_1_014,0.2575870995183493,0.22416865143146933,0.2561015914473092,0.2621426576028722,10099,22.4592868105753,0,2
579,HOME_&_GARDEN_1_015,0.07659140971974317,0.3780606147718512,0.44837910682103704,0.0969688686873685,5005,6.359498001998002,-1,1
580,HOME_&_GARDEN_1_016,0.3007706618985757,0.25648282788261195,0.239168848440115,0.20357766177869738,28436,6.068744285412857,1,3
581,HOME_&_GARDEN_1_017,0.2652119202533382,0.24004551158790455,0.2872407101806974,0.2075018579780598,14230,6.1864037245256505,1,3
582,HOME_&_GARDEN_1_018,0.2691004042237735,0.2502378845085702,0.24741950560454878,0.23324220566310758,11706,12.4655433111225,1,2
583,HOME_&_GARDEN_1_019,0.23103571424436053,0.23795899131951997,0.28989084764076106,0.24111444679535837,123734,1.2214514603908384,-1,4
584,HOME_&_GARDEN_1_020,0.3007547169811321,0.2479245283018868,0.22415094339622643,0.22716981132075473,2650,8.7125,1,3
585,HOME_&_GARDEN_1_021,0.2828335055012611,0.24061071839997406,0.2319475167255283,0.24460825937323663,28703,2.4156490610737555,1,3
586,HOME_&_GARDEN_1_022,0.28535161208428533,0.25209444021325206,0.22924600152322921,0.23330794617923328,3939,6.05,1,3
587,HOME_&_GARDEN_1_023,0.37246607188568265,0.15036622205730238,0.2279476847553835,0.2492200213016315,4816,11.163514846345516,-1,0
588,HOME_&_GARDEN_1_024,0.24348810872027185,0.2635642952743746,0.2529599505816947,0.23998764542365902,9713,1.8374999999999997,1,3
589,HOME_&_GARDEN_1_025,0.2793795477256131,0.25021390682920125,0.24085306998334,0.2295534754618457,16168,3.724577869866403,1,3
590,HOME_&_GARDEN_1_026,0.27284339825502646,0.2814780934372019,0.233356253793963,0.2123222545138087,9042,3.6027897589028974,1,3
591,HOME_&_GARDEN_1_027,0.2807304879476669,0.23063636837509804,0.23378135406712275,0.25485178961011234,51658,7.069965203840644,1,3
592,HOME_&_GARDEN_1_028,0.2595221888190284,0.2682426770013494,0.2643244775694116,0.20791065661021063,21814,3.583646396809389,1,3
593,HOME_&_GARDEN_1_029,0.16736756465274336,0.2038571584559152,0.3739388409819809,0.2548364359093606,18085,8.646766657450925,-1,3
594,HOME_&_GARDEN_1_030,0.2648972575209625,0.2307673803843474,0.28004650961285804,0.22428885248183206,16507,6.170104349669837,1,3
595,HOME_&_GARDEN_1_032,0.3176787296992609,0.21490592583335333,0.19689205570199653,0.27052328876538917,25821,13.464821269509315,-1,2
596,HOME_&_GARDEN_1_033,0.37068745038163664,0.16487345696962394,0.19482017569367613,0.2696189169550634,13837,5.156981282069812,-1,0
597,HOME_&_GARDEN_1_034,0.2769553223705196,0.26425150563702643,0.23584767592831593,0.22294549606413794,9159,4.933102685882739,1,3
598,HOME_&_GARDEN_1_035,0.277559555267574,0.2642567110455506,0.2637918429940619,0.19439189069281357,4996,5.780456865492393,1,3
599,HOME_&_GARDEN_1_036,0.41313879586092855,0.1333990328803962,0.2005963069059689,0.25286586435270636,2012,3.719464463220676,-1,0
600,HOME_&_GARDEN_1_037,0.281320672729363,0.26867163036128705,0.2332974144230338,0.21671028248631605,6460,4.965102554179566,1,3
601,HOME_&_GARDEN_1_038,0.2686984739438964,0.2508930495356179,0.24469548106573605,0.2357129954547497,21161,6.442210906856954,1,3
602,HOME_&_GARDEN_1_039,0.24557327728464973,0.2323151696225399,0.27931643766610503,0.24279511542670534,25233,3.56483820790235,1,3
603,HOME_&_GARDEN_1_040,0.31459791756638167,0.1905748987965219,0.22203629398010824,0.2727908896569883,64808,5.629606877237378,-1,0
604,HOME_&_GARDEN_1_042,0.32493038017379133,0.2070791048467907,0.29811383500364697,0.16987667997577097,11119,12.798686932278082,-1,2
605,HOME_&_GARDEN_1_043,0.2716178502027119,0.19631948128878357,0.2194216511204737,0.3126410173880309,4381,3.5547163889522935,1,0
606,HOME_&_GARDEN_1_044,0.3545532400799315,0.14958606908364258,0.2540679417642021,0.2417927490722238,3503,22.4625,-1,2
607,HOME_&_GARDEN_1_045,0.2701590676325892,0.25768405430666025,0.27408640480614405,0.19807047325460647,42278,3.315843346421307,1,3
608,HOME_&_GARDEN_1_046,0.27171355264479097,0.24246021459478106,0.24337505099346404,0.24245118176696398,12721,4.677712050939392,1,3
609,HOME_&_GARDEN_1_047,0.21009086767197657,0.22868424585430178,0.3019433584082012,0.2592815280655205,9861,4.891210323496604,1,3
610,HOME_&_GARDEN_1_048,0.24972449653347753,0.23576236925058613,0.28059363823220973,0.2339194959837266,36448,3.5496261797629503,1,3
611,HOME_&_GARDEN_1_049,0.057698399772342056,0.5526224511528762,0.3824703391423094,0.0072088099324722175,4715,7.406322905620359,-1,1
612,HOME_&_GARDEN_1_050,0.28824802992615206,0.24472413303301474,0.2151515537616979,0.2518762832791354,22736,4.660193085855031,1,0
613,HOME_&_GARDEN_1_051,0.20695883687963232,0.2703219588834918,0.28004854135270824,0.24267066288416758,71626,3.669154357356267,-1,3
614,HOME_&_GARDEN_1_052,0.26913274218897115,0.2736314636922323,0.2543491983783995,0.20288659574039705,4248,4.969108992467044,1,3
615,HOME_&_GARDEN_1_053,0.27643384975214147,0.2626554654983255,0.22047689318440236,0.2404337915651307,34185,18.777119716249818,-1,2
616,HOME_&_GARDEN_1_054,0.28795811518324604,0.22709424083769633,0.23560209424083767,0.24934554973821987,1528,4.9,1,3
617,HOME_&_GARDEN_1_055,0.27058313883039237,0.2572216603819349,0.22753407527083955,0.2446611255168331,39572,4.917583139593652,1,3
618,HOME_&_GARDEN_1_056,0.1989934668022049,0.3067889256829749,0.1676730527535004,0.3265445547613198,8531,14.940196049701088,-1,2
619,HOME_&_GARDEN_1_057,0.20650995127464908,0.23316039312923337,0.3194505966352184,0.24087905896089923,3511,2.0977677299914554,1,3
620,HOME_&_GARDEN_1_058,0.22661140992857776,0.21629485935984483,0.2818093642535932,0.2752843664579843,11341,8.100000000000001,1,3
621,HOME_&_GARDEN_1_059,0.29183449361843194,0.268182759971671,0.32231947772101927,0.11766326868887785,18161,3.6541490006056936,-1,3
622,HOME_&_GARDEN_1_060,0.2493892406641073,0.23508129220257298,0.2452335684064747,0.2702958987268451,1052,37.41621910646388,-1,2
623,HOME_&_GARDEN_1_061,0.23980154091899356,0.23477668978186575,0.2691869764343762,0.25623479286476436,20109,2.3442587895966978,1,3
624,HOME_&_GARDEN_1_062,0.24484796080126817,0.2430705673247826,0.2631983475044435,0.2488831243695057,20817,6.225,1,3
625,HOME_&_GARDEN_1_063,0.3273837803039923,0.24730044915648322,0.30592512391017845,0.1193906466293461,5533,13.00558241460329,-1,2
626,HOME_&_GARDEN_1_064,0.26468694382786406,0.22962651895401306,0.26468694382786406,0.2409995933902587,2597,7.2208798613785135,1,3
627,HOME_&_GARDEN_1_065,0.07606787595084845,0.29656719329042325,0.3980885508094402,0.2292763799492881,10254,1.2249999999999999,-1,1
628,HOME_&_GARDEN_1_066,0.2842952554835271,0.26034378405429703,0.2276457890776552,0.2277151713845206,50498,3.75320978058537,1,3
629,HOME_&_GARDEN_1_067,0.28921546200781834,0.24300008620625288,0.22832099407348982,0.23946345771243902,17263,5.333701413427562,1,3
630,HOME_&_GARDEN_1_068,0.2918691716468473,0.2503761367617419,0.2049161599402464,0.2528385316511644,13404,8.709795583407939,1,0
631,HOME_&_GARDEN_1_069,0.25084444881871243,0.2577588880160455,0.26488717584834764,0.22650948731689435,14031,2.4620812842990523,1,3
632,HOME_&_GARDEN_1_070,0.25568186123032133,0.21979938413581482,0.272273393909547,0.2522453607243169,10181,4.537398094489736,1,3
633,HOME_&_GARDEN_1_071,0.253710788307407,0.22822779760157438,0.2629595394611838,0.25510187462983475,35784,2.638180122401073,1,3
634,HOME_&_GARDEN_1_072,0.27940923401217616,0.23450895201510324,0.23469742156835754,0.25138439240436306,69275,10.000974016600505,-1,2
635,HOME_&_GARDEN_1_073,0.2822580081984958,0.2481793729384461,0.2465793045012582,0.22298331436179997,8109,10.595412504624493,1,2
636,HOME_&_GARDEN_1_074,0.2649490780549141,0.2840740227177828,0.23588073340799345,0.21509616581930968,10174,6.255550914094751,1,3
637,HOME_&_GARDEN_1_075,0.25172765406619974,0.25029305796202245,0.237623109472026,0.2603561784997518,38999,3.4121083232903406,1,3
638,HOME_&_GARDEN_1_076,0.3076624328608131,0.21767380954075424,0.20378897326226042,0.27087478433617224,3959,6.211107602930033,1,0
639,HOME_&_GARDEN_1_077,0.2419782420181837,0.21515624953580179,0.2946794713306224,0.2481860371153922,9384,8.070697463768118,1,3
640,HOME_&_GARDEN_1_078,0.2794623323490149,0.24035610768988402,0.2320228631939534,0.24815869676714772,11904,3.546030745967742,1,3
641,HOME_&_GARDEN_1_079,0.28743797433611284,0.21827876570978766,0.22155148529293722,0.2727317746611623,19039,6.085366878512526,1,0
642,HOME_&_GARDEN_1_080,0.2334547054855911,0.25721515688312685,0.2939422474903035,0.21538789014097853,7895,12.563052564914504,1,2
643,HOME_&_GARDEN_1_081,0.2834568602291569,0.2136892875773964,0.2572531610859005,0.2456006911075462,7223,10.15451162951682,1,2
644,HOME_&_GARDEN_1_082,0.242749680654776,0.25301603822680613,0.2714197852107679,0.23281449590765013,21137,4.35,1,3
645,HOME_&_GARDEN_1_083,0.23737903078917857,0.2725375322301008,0.2596623050031364,0.23042113197758413,127700,1.2226179522317933,1,4
646,HOME_&_GARDEN_1_085,0.24937618840300393,0.2377164336379382,0.27056057172854364,0.24234680623051427,2370,20.606693037974683,-1,2
647,HOME_&_GARDEN_1_086,0.214396117677745,0.21133603804934203,0.2670692543395702,0.30719858993334276,37472,6.155416377561913,-1,3
648,HOME_&_GARDEN_1_087,0.24843506553767852,0.24921143531876258,0.26547546819789225,0.2368780309456667,25050,5.350147205588822,1,3
649,HOME_&_GARDEN_1_088,0.28344982368435534,0.23935820773362795,0.2309730475900932,0.24621892099192344,13117,7.463304299763664,1,3
650,HOME_&_GARDEN_1_089,0.28407603254492153,0.23722382922588706,0.24507982544066087,0.23362031278853057,6678,6.345503893381253,1,3
651,HOME_&_GARDEN_1_090,0.19458858275771,0.23258677703653166,0.2806384823835725,0.2921861578221858,53002,3.6773758537413683,-1,3
652,HOME_&_GARDEN_1_091,0.2690079635898009,0.2343172908338993,0.2545427155635797,0.24213203001271993,8829,8.683976101483747,1,3
653,HOME_&_GARDEN_1_092,0.2092698022257047,0.23051268572335404,0.3076808633036441,0.2525366487472972,2399,2.101333889120467,1,3
654,HOME_&_GARDEN_1_093,0.2766516964298188,0.19752631075546498,0.24732658221862563,0.27849541059609056,11777,4.938189904050267,1,0
655,HOME_&_GARDEN_1_094,0.2604807568924759,0.20056142541733196,0.24970837362570492,0.28924944406448716,20858,4.530234202703999,1,3
656,HOME_&_GARDEN_1_095,0.2707145821867337,0.24467286028520385,0.24646987513416355,0.23814268239389874,8994,7.600997887480541,1,3
657,HOME_&_GARDEN_1_096,0.2726400607161911,0.23565067903068737,0.19173653604801202,0.29997272420510945,72876,4.545338314397058,-1,0
658,HOME_&_GARDEN_1_097,0.2935570686806594,0.2644134685227654,0.2226583856767862,0.21937107711978893,10856,4.999716746499632,1,3
659,HOME_&_GARDEN_1_098,0.3113618876635035,0.23441908181585025,0.18748397024878174,0.2667350602718646,3899,9.974999999999998,1,0
660,HOME_&_GARDEN_1_099,0.2599557339086297,0.2585654256454946,0.25216189192234445,0.2293169485235312,10727,2.957823715857183,1,3
661,HOME_&_GARDEN_1_100,0.25082775925650236,0.2581914307468313,0.24608738973656494,0.24489342026010133,20721,10.057500844553832,1,2
662,HOME_&_GARDEN_1_101,0.2585888142886762,0.2445941291834293,0.26818883218278605,0.22862822434510857,14743,2.9566412873906263,1,3
663,HOME_&_GARDEN_1_102,0.27833852990032504,0.2829292412142959,0.20824999558139692,0.23048223330398224,7694,22.42862620223551,-1,2
664,HOME_&_GARDEN_1_103,0.27073721637014264,0.2744972517877464,0.26647033376155566,0.18829519808055523,20213,6.114016350863305,1,3
665,HOME_&_GARDEN_1_104,0.26065688329839276,0.1851851851851852,0.27603074772886094,0.2781271837875612,1431,3.7125,1,3
666,HOME_&_GARDEN_1_105,0.2635438047432276,0.2103515439074244,0.27506099367548265,0.2510436576738654,11527,5.069255877504989,1,3
667,HOME_&_GARDEN_1_106,0.31396487336659945,0.21709788873268113,0.23523772626190503,0.23369951163881453,29276,11.375604590791092,1,2
668,HOME_&_GARDEN_1_107,0.24542995709755644,0.2336317851147174,0.28329602686066035,0.23764223092706585,21444,4.35,1,3
669,HOME_&_GARDEN_1_108,0.2493714441597741,0.24576884894129822,0.24035300370946372,0.26450670318946384,2935,6.057529812606473,1,3
670,HOME_&_GARDEN_1_109,0.30048457655656396,0.2500826218806428,0.2298165506984565,0.21961625086433667,30265,4.672719725755823,1,3
671,HOME_&_GARDEN_1_110,0.24061295175774092,0.26803536041112763,0.2379047979681388,0.2534468898629926,145795,4.534707465962482,-1,4
672,HOME_&_GARDEN_1_112,0.21968545813706122,0.2684242516334904,0.2756419996960948,0.23624829053335356,26324,3.7125000000000004,1,3
673,HOME_&_GARDEN_1_113,0.21287778708891242,0.2420600214440716,0.31369773617448987,0.2313644552925262,13982,7.329128522385925,1,3
674,HOME_&_GARDEN_1_114,0.2474591528739452,0.2806754579206366,0.2540918502174973,0.21777353898792087,72225,1.2123821391484944,1,3
675,HOME_&_GARDEN_1_115,0.2586754619843285,0.2885289087645128,0.2794294374041774,0.17336619184698132,5704,6.189143583450211,1,3
676,HOME_&_GARDEN_1_116,0.31762305148795467,0.2386849315068493,0.23082097307510627,0.21287104393008974,2673,3.7124719416386083,1,3
677,HOME_&_GARDEN_1_117,0.25364986797944145,0.3139621149136531,0.27824136843730746,0.15414664866959804,8317,10.443277323554167,-1,1
678,HOME_&_GARDEN_1_118,0.26172071920685597,0.2544614350529323,0.25176440934296757,0.23205343639724416,119020,1.2125,1,4
679,HOME_&_GARDEN_1_119,0.25947867155486726,0.1413634386803093,0.2663191734126331,0.33283871635219037,21438,4.345222851945144,-1,0
680,HOME_&_GARDEN_1_120,0.29683576723503546,0.21778251150845226,0.2344583017289798,0.25092341952753255,5356,5.572239077669903,1,0
681,HOME_&_GARDEN_1_121,0.2608987499886772,0.2343495577529345,0.314580924950281,0.1901707673081074,12923,3.096698715468545,1,3
