,item,Q1,Q2,Q3,Q4,units_total,avg_price,cluster_kmeans
869,HOME_&_GARDEN_1_311,0.2893861315316045,0.23570011790283585,0.25053917105236867,0.224374579513191,4950,4.9283005050505055,3
870,HOME_&_GARDEN_1_312,0.27829838567531406,0.24223764191843164,0.25960824772275587,0.21985572468349837,7847,2.9552743086529887,3
871,HOME_&_GARDEN_1_313,0.24665875886437388,0.26280399940994303,0.23463310263142062,0.2559041390942625,11242,5.140635563067071,3
872,HOME_&_GARDEN_1_314,0.2477106227106229,0.22619047619047625,0.1895604395604392,0.3365384615384616,2184,9.975,0
873,HOME_&_GARDEN_1_315,0.26067854527703194,0.25921405906761036,0.2750793263363438,0.20502806931901382,4097,11.85,2
874,HOME_&_GARDEN_1_316,0.26604348274773587,0.23929928611320206,0.2531029566204502,0.241554274518612,13289,4.9584468357287985,3
875,HOME_&_GARDEN_1_317,0.2698478653839155,0.1437120118407803,0.22946364662064622,0.35697647615465816,6730,2.4495393759286777,0
876,HOME_&_GARDEN_1_318,0.24484325759884898,0.2648542718171854,0.26291557901095314,0.22738689157301253,34576,3.646006623091161,3
877,HOME_&_GARDEN_1_319,0.28175097250308007,0.24466221024233156,0.23866348208784083,0.23492333516674752,56493,2.4213515391287417,3
878,HOME_&_GARDEN_1_320,0.29533637204673524,0.2604027623788923,0.17545647127594569,0.2688043942984268,4638,5.5787920439844765,0
879,HOME_&_GARDEN_1_321,0.26878956817537547,0.26758854047146596,0.218358193508907,0.24526369784425162,37502,3.7038524612020693,3
880,HOME_&_GARDEN_1_322,0.2709982060034484,0.2827159607110341,0.23348919288612768,0.2127966403993899,8732,3.5676262597343102,3
881,HOME_&_GARDEN_1_323,0.08399543845698255,0.3531359609877747,0.4426169319704616,0.12025166858478133,8496,5.89474311440678,1
882,HOME_&_GARDEN_1_324,0.2582688260716052,0.276595382309713,0.23519346956613582,0.22994232205254608,21160,7.353240193761815,3
883,HOME_&_GARDEN_1_325,0.10606034043046436,0.2824594798563067,0.4539039858790271,0.1575761938342018,13890,4.363202843772498,1
884,HOME_&_GARDEN_1_326,0.2863533377199645,0.23756369364792734,0.2296892773818288,0.2463936912502793,9517,6.042267783965535,3
885,HOME_&_GARDEN_1_327,0.3036027657470858,0.2312002777384536,0.267965759243605,0.19723119727085567,128669,1.1954221685098974,4
886,HOME_&_GARDEN_1_328,0.27171471498987304,0.264397340725914,0.22756654415133368,0.23632140013287922,22128,5.89384716196674,3
887,HOME_&_GARDEN_1_329,0.26671644013706236,0.29679851466543866,0.26659236547341003,0.16989267972408895,14073,6.185203048390536,3
888,HOME_&_GARDEN_1_330,0.25637037520336564,0.24282563261766815,0.2577236918815733,0.243080300297393,7861,3.0220646228215235,3
889,HOME_&_GARDEN_1_331,0.274716585974555,0.24338237242920688,0.2525813272089903,0.22931971438724788,19083,6.0551177749829685,3
890,HOME_&_GARDEN_1_332,0.14798669395465558,0.3524992245608703,0.23006876377148397,0.2694453177129902,2931,12.182045377004435,2
891,HOME_&_GARDEN_1_333,0.24656091875964903,0.25647331735002965,0.2561255138907179,0.24084024999960346,10900,3.6137672018348623,3
892,HOME_&_GARDEN_1_334,0.2512431103351828,0.2535624564322058,0.27612131294388653,0.21907312028872475,170267,1.2208220030892658,4
893,HOME_&_GARDEN_1_335,0.2658073978965567,0.19583954526529473,0.2462073512378881,0.29214570560026043,3931,11.204086110404477,2
894,HOME_&_GARDEN_1_336,0.2729830484631076,0.25152985861996185,0.22775550397411556,0.24773158894281497,14217,6.087500000000001,3
895,HOME_&_GARDEN_1_337,0.2755523145454894,0.232496224132233,0.21653406747673745,0.2754173938455401,3685,6.209989823609226,0
896,HOME_&_GARDEN_1_338,0.25796858727136424,0.21834647268090027,0.2586174785114963,0.2650674615362393,24689,4.942112884280449,3
897,HOME_&_GARDEN_1_339,0.2370158677156705,0.25428364712193136,0.2724542738649396,0.23624621129745849,114872,1.2214126375443974,4
898,HOME_&_GARDEN_1_340,0.2590659519569559,0.2575002975461981,0.24961543557394988,0.2338183149228961,4494,6.193104695149088,3
899,HOME_&_GARDEN_1_341,0.2748895299289273,0.25408264542500864,0.24381327095147431,0.22721455369458968,10399,6.0833649870179825,3
900,HOME_&_GARDEN_1_342,0.26775713742397594,0.2741531450151203,0.22872721010818692,0.22936250745271683,8465,22.406965445953922,2
901,HOME_&_GARDEN_1_343,0.2116654331040813,0.23235863862075842,0.265653947838072,0.2903219804370883,31558,6.152262500792192,3
902,HOME_&_GARDEN_1_344,0.20314189054577078,0.2630130456786335,0.30036316047936323,0.23348190329623245,38818,9.956612911535885,3
903,HOME_&_GARDEN_1_345,0.25557320473299927,0.24357177875818303,0.2772517758924866,0.223603240616331,19323,4.894006494850696,3
904,HOME_&_GARDEN_1_346,0.2753144938311383,0.2138220218416809,0.2622529499278069,0.24861053439937392,9867,5.024897385223473,3
905,HOME_&_GARDEN_1_347,0.279801279782675,0.2414941161381464,0.23680775366609008,0.24189685041308848,27315,9.961878088962107,2
906,HOME_&_GARDEN_1_348,0.24346489925981313,0.24444394056920435,0.2654191535985745,0.24667200657240812,29315,2.425907811700495,3
907,HOME_&_GARDEN_1_349,0.26082619827124764,0.2433065128087172,0.2387298980418796,0.25713739087815557,15779,3.6852066037137967,3
908,HOME_&_GARDEN_1_350,0.27517916380523616,0.22780647458854664,0.24413350482415427,0.2528808567820629,23178,3.5951365519026663,3
909,HOME_&_GARDEN_1_351,0.2462742280303579,0.25909832282642226,0.27039967277965904,0.22422777636356078,108800,1.2212943474264708,4
910,HOME_&_GARDEN_1_353,0.21655786242910963,0.25610168485233314,0.3009347097133918,0.22640574300516533,9012,4.298635153129161,3
911,HOME_&_GARDEN_1_354,0.27038584217517947,0.25132261781979576,0.24598491500028807,0.23230662500473656,28861,2.4116944146079486,3
912,HOME_&_GARDEN_1_355,0.2587843233613859,0.23533275555690436,0.26573891857126886,0.24014400251044107,6637,10.17897393400633,2
913,HOME_&_GARDEN_1_356,0.4312518734106226,0.1433375340705573,0.08316116756858964,0.3422494249502305,12497,7.4480995438905335,0
914,HOME_&_GARDEN_1_357,0.21218810971295496,0.31699360302046314,0.157615771628352,0.3132025156382299,18604,14.947137712319934,2
915,HOME_&_GARDEN_1_358,0.21906852959257578,0.27309831338461626,0.21336720717724933,0.2944659498455586,9895,12.430074532592217,2
916,HOME_&_GARDEN_1_359,0.220981922787632,0.25089054548833084,0.2825560552181401,0.245571476505897,12581,8.394637747396867,3
917,HOME_&_GARDEN_1_360,0.23992614981575075,0.2518366563406896,0.27395595337124984,0.23428124047230964,6690,4.963994768310912,3
918,HOME_&_GARDEN_1_361,0.2749175486884026,0.22195893082114282,0.24134281289369963,0.261780707596755,26841,2.3214299020155735,3
919,HOME_&_GARDEN_1_362,0.2802919708029196,0.22201946472019438,0.2369829683698298,0.26070559610705624,8220,9.9625,2
920,HOME_&_GARDEN_1_363,0.22522493062887142,0.24511132080760129,0.30613455663206685,0.22352919193146042,6491,3.7101255584655677,3
921,HOME_&_GARDEN_1_364,0.2470243406072967,0.23947820722898747,0.2803924464586311,0.23310500570508474,11365,9.442723273207214,3
922,HOME_&_GARDEN_1_365,0.2721968981076119,0.25854905739160206,0.23654271665997745,0.23271132784080856,12930,5.014901392111369,3
923,HOME_&_GARDEN_1_366,0.32512374987372467,0.1566719519319036,0.18948115092872797,0.32872314726564383,45845,7.449351074272004,0
924,HOME_&_GARDEN_1_367,0.23211294568078475,0.2632208662359415,0.2763819095477384,0.2282842785355353,4179,4.9624999999999995,3
925,HOME_&_GARDEN_1_368,0.21933870729115398,0.27383291824433936,0.26601419075678706,0.24081418370771956,5732,10.642179867411025,2
926,HOME_&_GARDEN_1_369,0.260872397938873,0.2548473118380736,0.25969553510684007,0.22458475511621337,23032,4.6148375086835705,3
927,HOME_&_GARDEN_1_370,0.22809825873378134,0.2589393646546012,0.2636104188675393,0.24935195774407812,27667,8.702717587739908,3
928,HOME_&_GARDEN_1_371,0.3649356002132411,0.2548474471189167,0.17346204718411226,0.20675490548373,5926,6.069638035774553,0
929,HOME_&_GARDEN_1_372,0.2887581226469446,0.24631072167066387,0.24708924528049075,0.21784191040190076,28437,2.460603702922249,3
930,HOME_&_GARDEN_1_373,0.2641155061147237,0.2438001741960314,0.24707203635842326,0.24501228333082167,89812,4.246433383066852,3
931,HOME_&_GARDEN_1_374,0.25251817541980215,0.24502482506083734,0.27111192944671736,0.23134507007264313,9610,4.895599635796046,3
932,HOME_&_GARDEN_1_375,0.2749178003330487,0.2665035962025003,0.2428486026320052,0.21573000083244576,7148,9.957439143816451,2
933,HOME_&_GARDEN_1_376,0.22876990551635656,0.27854298120970505,0.2705422420698144,0.22214487120412393,18641,6.256211442519178,3
934,HOME_&_GARDEN_1_377,0.27350446430378716,0.25450828579363255,0.23386722072235516,0.2381200291802251,9891,10.926070417551308,2
935,HOME_&_GARDEN_1_378,0.3722602664754089,0.1397312311639247,0.2472658697354114,0.24074263262525505,845,28.380562130177513,2
936,HOME_&_GARDEN_1_379,0.23980648113844885,0.2683984570793469,0.27123150347592984,0.2205635583062743,45887,1.2125000000000001,3
937,HOME_&_GARDEN_1_380,0.2736090775988287,0.2049780380673499,0.24579062957540274,0.2756222547584186,5464,5.7124999999999995,0
938,HOME_&_GARDEN_1_381,0.2636823529245804,0.2332090473371417,0.261279430248354,0.24182916948992383,17662,6.020498811006682,3
939,HOME_&_GARDEN_1_382,0.30533552533253633,0.1805410252578091,0.20804065162158125,0.3060827977880733,6691,2.8499999999999996,0
940,HOME_&_GARDEN_1_383,0.25457812042737343,0.25631085445741647,0.2722881543981365,0.21682287071707365,13634,4.27635415138624,3
941,HOME_&_GARDEN_1_384,0.23912694591558356,0.2822981864869202,0.2455464612421762,0.2330284063553202,6231,6.049999999999999,3
942,HOME_&_GARDEN_1_385,0.24829164415345029,0.20907097225312266,0.28299907828242654,0.2596383053110005,31463,2.4625,3
943,HOME_&_GARDEN_1_386,0.19161034393901857,0.26721218228887833,0.28412710342540737,0.25705037034669576,27364,3.6589095161526095,3
944,HOME_&_GARDEN_1_387,0.2695594642495746,0.2664723574590743,0.22253596209154966,0.24143221619980143,49088,3.7029852000488916,3
945,HOME_&_GARDEN_1_388,0.37566350150695815,0.09086379494768845,0.16182811030742358,0.3716445932379298,2668,4.419466829085458,0
946,HOME_&_GARDEN_1_389,0.2953490784850388,0.24258369588051598,0.277733946573999,0.1843332790604462,97401,1.1949276701471236,3
947,HOME_&_GARDEN_1_390,0.32529874801640724,0.2161268593049996,0.1768881057637256,0.2816862869148674,6138,2.336956256109482,0
948,HOME_&_GARDEN_1_393,0.2760861986102579,0.24044474245722014,0.23898331078918217,0.24448574814333976,34013,2.472958133654779,3
949,HOME_&_GARDEN_1_394,0.2671265857669375,0.23904688933777082,0.26456301123854115,0.22926351365675066,8131,6.091557004058541,3
950,HOME_&_GARDEN_1_395,0.29884186379508265,0.24353143556264567,0.23107966805917937,0.22654703258309222,11150,6.045839686098653,3
951,HOME_&_GARDEN_1_396,0.3010133626970617,0.22620988378744666,0.22150311994957075,0.2512736335659209,7869,4.956797242343373,0
952,HOME_&_GARDEN_1_397,0.2751840361210033,0.24276981746390122,0.2834704809983649,0.19857566541673055,21831,3.460241743392423,3
953,HOME_&_GARDEN_1_398,0.2213033689539436,0.27442767438402144,0.2829655877080913,0.22130336895394362,8678,3.6032899285549664,3
954,HOME_&_GARDEN_1_399,0.2709550032194077,0.23845738581743464,0.2620257839297993,0.22856182703335837,66096,1.279724378177197,3
955,HOME_&_GARDEN_1_400,0.26898579127878497,0.25526702596766293,0.21239588437040668,0.2633512983831455,4082,8.7125,3
956,HOME_&_GARDEN_1_401,0.25840929315092365,0.23881459532566726,0.27046308308158123,0.23231302844182794,5518,11.654145523740485,2
957,HOME_&_GARDEN_1_402,0.28833877079004516,0.3039397272809896,0.09608262844881528,0.31163887348014996,1375,8.702263636363638,0
958,HOME_&_GARDEN_1_403,0.26637816013906346,0.22003783918075184,0.2545357680101747,0.2590482326700101,6438,4.978271590556074,3
959,HOME_&_GARDEN_1_404,0.23813938411981359,0.2755921494491384,0.2927909478843034,0.1934775185467448,31086,3.342003635076883,3
960,HOME_&_GARDEN_1_405,0.281913208742477,0.24548622109597737,0.2252138105796643,0.24738675958188142,3157,3.725,3
961,HOME_&_GARDEN_1_406,0.35370403182311133,0.19642132781919652,0.17598507756201948,0.2738895627956727,6285,6.128747016706444,0
962,HOME_&_GARDEN_1_407,0.27966238447335456,0.2701419640789492,0.18524859992152423,0.264947051526172,6834,6.4608977172958735,0
963,HOME_&_GARDEN_1_408,0.27183608889530403,0.2614279011333556,0.2596827980065791,0.20705321196476117,21167,6.9713663958047905,3
964,HOME_&_GARDEN_1_409,0.2343802715681727,0.26692259503663746,0.2692660365744178,0.22943109682077217,104023,3.7063348970900662,3
965,HOME_&_GARDEN_1_410,0.37493331061418955,0.14995745179543146,0.18307547607312832,0.29203376151725075,38297,5.202616392928951,0
966,HOME_&_GARDEN_1_411,0.260132707233458,0.25205069325920754,0.2633559621470941,0.22446063736024036,32626,3.8992253111015756,3
967,HOME_&_GARDEN_1_412,0.2461918203050853,0.20882385868099543,0.25072335697652376,0.2942609640373955,8638,22.568930886779345,2
968,HOME_&_GARDEN_1_413,0.26571451371395566,0.24746142115425818,0.23696607122548133,0.24985799390630492,17737,22.43165416925072,2
969,HOME_&_GARDEN_1_414,0.3107455867813668,0.2807729831658531,0.263171482969978,0.14530994708280212,63975,1.1980199296600231,3
970,HOME_&_GARDEN_1_415,0.2514599791793614,0.26464283197220817,0.25123362817821837,0.23266356067021204,5228,15.707352237949504,2
971,HOME_&_GARDEN_1_416,0.18539383984268373,0.24387371801901275,0.3463213873949049,0.22441105474339862,55503,4.308756733870242,3
972,HOME_&_GARDEN_1_417,0.26378808562739176,0.24308672408769644,0.2706694427803039,0.22245574750460792,8920,6.848946188340808,3
973,HOME_&_GARDEN_1_418,0.24632969570864435,0.24469191786959077,0.28813505673572043,0.2208433296860444,115522,1.2204057452260175,4
974,HOME_&_GARDEN_1_419,0.23881002575566385,0.254932617564271,0.25361569899424746,0.2526416576858177,3654,11.154358237547893,2
975,HOME_&_GARDEN_1_420,0.24455291768360324,0.1728044441157376,0.1882947513744053,0.3943478868262539,5672,8.045376410437237,0
976,HOME_&_GARDEN_1_421,0.2702272392495816,0.27038902979602314,0.20940011124106225,0.24998361971333308,10101,7.687029749529749,3
977,HOME_&_GARDEN_1_422,0.26153963793729373,0.245411527892496,0.24822630055792555,0.24482253361228476,8000,4.536334375,3
978,HOME_&_GARDEN_1_423,0.31168398753064286,0.12453125455218939,0.1393771148171424,0.4244076431000254,1623,3.7010012322858907,0
979,HOME_&_GARDEN_1_424,0.2393274679265877,0.25079767120527297,0.2525258568387885,0.257349004029351,12673,3.6270683737078824,3
980,HOME_&_GARDEN_1_425,0.27203988669279683,0.2502563358290017,0.2694237467449698,0.20828003073323173,39423,2.4599779950790146,3
981,HOME_&_GARDEN_1_426,0.2786063192799519,0.19669391352973162,0.24408483888611093,0.28061492830420565,22792,3.1345417251667254,0
982,HOME_&_GARDEN_1_427,0.3182994264524736,0.1623088940478557,0.18996558562784657,0.32942609387182403,52966,7.44983668768644,0
983,HOME_&_GARDEN_1_428,0.27711253200961816,0.25753323278470114,0.2413267211529699,0.2240275140527107,9157,9.96046057660806,2
984,HOME_&_GARDEN_1_429,0.25950831480971737,0.27939800581289437,0.24301505439997853,0.2180786249774097,37209,3.695467494423392,3
985,HOME_&_GARDEN_1_430,0.3164091323686152,0.1822970043863245,0.2703053261047798,0.23098853714028042,32486,1.2014529335713846,3
986,HOME_&_GARDEN_1_431,0.16656681729371078,0.2137040839229799,0.4011995750910211,0.21852952369228815,12078,9.28186475409836,3
987,HOME_&_GARDEN_1_432,0.2592882146643474,0.24825245613996896,0.2592348794733532,0.2332244497223304,9284,4.947856527358897,3
988,HOME_&_GARDEN_1_433,0.2839681371368823,0.20883038803629295,0.247430403169777,0.25977107165704777,1622,11.203221331689273,2
989,HOME_&_GARDEN_1_434,0.27974942464671426,0.22589808367961536,0.25861394572711427,0.23573854594655613,41991,4.896592126884332,3
990,HOME_&_GARDEN_1_435,0.3329909270490179,0.23557828393849764,0.21694794420722327,0.21448284480526117,3342,9.93674446439258,2
991,HOME_&_GARDEN_1_436,0.28184667680419373,0.27516877799407147,0.24830581014423303,0.19467873505750183,7559,13.415187194073292,2
992,HOME_&_GARDEN_1_437,0.27834010157590655,0.27206757935697934,0.26868685090297945,0.18090546816413466,33715,4.043208512531515,3
993,HOME_&_GARDEN_1_438,0.2716474458903169,0.22832647879365373,0.23623085668146396,0.2637952186345655,22196,9.103393066318256,3
994,HOME_&_GARDEN_1_439,0.28875419096659294,0.23674120735316975,0.279719247964604,0.1947853537156333,96767,1.1942196203251108,3
995,HOME_&_GARDEN_1_440,0.28796726296257075,0.25738244178674047,0.21904798008687582,0.2356023151638129,22610,18.827470145953118,2
996,HOME_&_GARDEN_1_441,0.35254631462733177,0.20876635018757522,0.21288133127130723,0.22580600391378566,38777,3.5536880754055242,0
997,HOME_&_GARDEN_1_442,0.27086206896551734,0.2562068965517242,0.23189655172413792,0.24103448275862066,5800,11.2125,2
998,HOME_&_GARDEN_1_443,0.28663932781292484,0.23808311647579913,0.2404368843137705,0.23484067139750558,28934,3.1516174742517458,3
999,HOME_&_GARDEN_1_444,0.3074556213017752,0.2288757396449704,0.24875739644970424,0.2149112426035502,4225,6.1,3
1000,HOME_&_GARDEN_1_445,0.25715321233269184,0.24371342483574424,0.2594887542700425,0.23964460856152148,35813,2.4114459134950996,3
1001,HOME_&_GARDEN_1_446,0.2866748760291945,0.25940215993986904,0.2366493499144414,0.2172736141164951,10386,4.891759339495475,3
1002,HOME_&_GARDEN_1_447,0.2415047896582304,0.21238758218067325,0.2628920259414757,0.2832156022196207,110842,1.2203324326518832,4
1003,HOME_&_GARDEN_1_448,0.2748703714229176,0.21095246232991743,0.2311835877494747,0.28299357849769025,54003,1.217665453771087,0
1004,HOME_&_GARDEN_1_449,0.2794204001683253,0.2602256167933622,0.23223366380360944,0.22812031923470316,10176,18.868828616352204,2
1005,HOME_&_GARDEN_1_450,0.24981297815252354,0.2322266073073177,0.26830736084743356,0.2496530536927254,8750,4.296671428571429,3
1006,HOME_&_GARDEN_1_451,0.27236003703921363,0.2495840333191926,0.2313544830354554,0.24670144660613838,5352,8.70436519058296,3
1007,HOME_&_GARDEN_1_452,0.2983439768109233,0.25910885064904227,0.19692895556184545,0.245618216978189,11598,4.173314364545612,0
1008,HOME_&_GARDEN_1_453,0.2520417956936675,0.2282296621835642,0.26199287901214763,0.2577356631106207,30021,2.6211626861197166,3
1009,HOME_&_GARDEN_1_454,0.2583695857764329,0.22054094949877065,0.2725553243805559,0.2485341403442405,5287,3.7125000000000004,3
1010,HOME_&_GARDEN_1_455,0.2719859490653621,0.29833145151172996,0.22606950194454883,0.2036130974783591,7971,3.7125,3
1011,HOME_&_GARDEN_1_456,0.34946001167542334,0.15615878575598366,0.23445709281961463,0.25992410974897834,13704,8.7125,0
1012,HOME_&_GARDEN_1_457,0.2667083306235829,0.1898371676379681,0.2826641364326892,0.2607903653057598,15381,12.58387539821858,2
1013,HOME_&_GARDEN_1_458,0.2664769465166321,0.20729071681803707,0.3008030820815775,0.22542925458375324,19080,3.084373034591195,3
1014,HOME_&_GARDEN_1_459,0.23582059475747758,0.24370872274566205,0.2922427042976158,0.22822797819924456,169638,1.2213253368938564,4
1015,HOME_&_GARDEN_1_460,0.3242030422263398,0.21593809827696223,0.23851152055573938,0.22134733894095854,21250,4.896414117647059,0
1016,HOME_&_GARDEN_1_461,0.2617200674536258,0.23736930860033728,0.26863406408094415,0.23227655986509294,29650,1.2125,3
1017,HOME_&_GARDEN_1_462,0.24479394871246138,0.18930974791469452,0.2439360597650199,0.32196024360782405,38689,2.7718469720075474,0
1018,HOME_&_GARDEN_1_463,0.2608037155089553,0.20993937028904275,0.29358150306027325,0.23567541114172882,4197,3.724511555873243,3
1019,HOME_&_GARDEN_1_464,0.26637591454449633,0.21742358294732986,0.2769148298139322,0.23928567269424153,5867,11.708777910346004,2
1020,HOME_&_GARDEN_1_465,0.2596336212355198,0.23075753407889768,0.273755151558796,0.23585369312678647,116047,1.2205484631227002,4
1021,HOME_&_GARDEN_1_466,0.236230257214237,0.19283823784042295,0.271682169565632,0.29924933537970805,2142,4.95437091503268,3
1022,HOME_&_GARDEN_1_467,0.26478492534095593,0.2667280697766169,0.24240701168761272,0.22607999319481456,5783,14.737873940861144,2
1023,HOME_&_GARDEN_1_468,0.26151792058363055,0.23958932395923546,0.2626590242704367,0.23623373118669733,11920,6.225207634228188,3
1024,HOME_&_GARDEN_1_469,0.25276434009622856,0.23863299519840397,0.24123837116697794,0.2673642935383896,19882,22.408264384870733,2
1025,HOME_&_GARDEN_1_470,0.274395064402135,0.23650258790489737,0.2696495694374556,0.21945277825551207,9486,3.7236954459203044,3
1026,HOME_&_GARDEN_1_471,0.28682681856736797,0.23976549457537918,0.1935468166534016,0.27986087020385136,14466,3.1061013756394305,0
1027,HOME_&_GARDEN_1_472,0.2608097432334024,0.2520509491675246,0.24855507546134922,0.2385842321377239,5100,6.028115196078431,3
1028,HOME_&_GARDEN_1_473,0.2766510762094301,0.21312556083035486,0.2200537060338245,0.29016965692639046,57587,2.597995207251637,0
1029,HOME_&_GARDEN_1_474,0.25354845430632605,0.2565955673620335,0.25041018829596073,0.23944579003567987,76794,1.2125,3
1030,HOME_&_GARDEN_1_475,0.26073192103250314,0.27252282563442193,0.2625199694044518,0.20422528392862313,15545,3.3220649726600193,3
1031,HOME_&_GARDEN_1_476,0.4014598540145986,0.25304136253041376,0.15502259297879725,0.1904761904761904,2877,6.05,0
1032,HOME_&_GARDEN_1_477,0.19278828966952002,0.240750480391073,0.3232196209807201,0.24324160895868688,9656,16.291760304473904,2
1033,HOME_&_GARDEN_1_478,0.26589555726418995,0.25530943584168664,0.24622264676673214,0.23257236012739133,34137,3.315084439171573,3
1034,HOME_&_GARDEN_1_479,0.24208475078067213,0.22743286630222526,0.2740643057912639,0.2564180771258388,10440,9.36631704980843,3
1035,HOME_&_GARDEN_1_480,0.26407967236833296,0.18479699846242442,0.23442558023761612,0.3166977489316265,8578,3.4364916064350663,0
1036,HOME_&_GARDEN_1_481,0.3293326353879015,0.2455318279751335,0.23148894809003384,0.1936465885469312,13664,6.10447068940281,3
1037,HOME_&_GARDEN_1_482,0.2747605975320608,0.2631703582142982,0.2788702693107433,0.1831987749428978,16820,4.03582342449465,3
1038,HOME_&_GARDEN_1_483,0.25363500367110287,0.27497836580359775,0.25281720216753084,0.2185694283577686,6491,5.667957556616853,3
1039,HOME_&_GARDEN_1_484,0.23328100470957602,0.29419152276295146,0.23485086342229206,0.23767660910518046,3185,12.4625,2
1040,HOME_&_GARDEN_1_485,0.26017936295227284,0.2500773116173591,0.25100505102566767,0.2387382744047004,9701,3.7125000000000004,3
1041,HOME_&_GARDEN_1_486,0.25661689921531833,0.21690339377989742,0.24319590200139074,0.2832838050033936,9012,22.506195905459382,2
1042,HOME_&_GARDEN_1_487,0.16842364931536474,0.19264473310714897,0.2105810951460511,0.4283505224314351,22887,2.424334775199895,0
1043,HOME_&_GARDEN_1_488,0.22619504017885436,0.25133272618913977,0.2980971627699332,0.22437507086207265,21408,12.370096459267565,2
1044,HOME_&_GARDEN_1_489,0.22786487083241336,0.31662618679620214,0.2508279973504086,0.2046809450209759,4529,12.4625,2
1045,HOME_&_GARDEN_1_490,0.273144754865443,0.2793661857296359,0.2510303877764009,0.19645867162852024,14848,15.694450431034484,2
1046,HOME_&_GARDEN_1_491,0.24887236758221487,0.20928112351983688,0.21961714400554716,0.322229364892401,7006,8.043316443048816,0
1047,HOME_&_GARDEN_1_492,0.29929743222969424,0.23947754772487903,0.22119290545542905,0.24003211458999757,7140,5.013123249299721,0
1048,HOME_&_GARDEN_1_493,0.23591703475656398,0.26050495087495196,0.2934231344782678,0.21015487989021622,6454,3.432390765416796,3
1049,HOME_&_GARDEN_1_494,0.2842792460777089,0.25035274297146465,0.23215752342845097,0.2332104875223754,47485,9.9625,2
1050,HOME_&_GARDEN_1_495,0.2549758649557121,0.1979544373112263,0.2521902202815799,0.2948794774514816,8833,4.449190535491907,3
1051,HOME_&_GARDEN_1_496,0.2961360804093608,0.18961632267266038,0.197476799041299,0.3167707978766799,1793,9.91302286670385,0
1052,HOME_&_GARDEN_1_497,0.2580438136740502,0.20771794365305926,0.2854563618469869,0.24878188082590355,16626,18.92425418019969,2
1053,HOME_&_GARDEN_1_498,0.2755606745030559,0.23890812690784383,0.2689153547486278,0.21661584384047244,40187,3.91182782989524,3
1054,HOME_&_GARDEN_1_499,0.20420882246343422,0.1727143725927429,0.314636738354557,0.308440066589266,8232,4.943786443148688,3
1055,HOME_&_GARDEN_1_500,0.2430232558139534,0.31220930232558164,0.34127906976744177,0.10348837209302308,3440,5.55,1
1056,HOME_&_GARDEN_1_501,0.29268971814633293,0.22669340116801132,0.23352363975017126,0.24709324093548435,3468,4.957832324106114,3
1057,HOME_&_GARDEN_1_502,0.27817872343920347,0.24802738156589899,0.21892112195432442,0.2548727730405732,1177,5.1725042480883605,3
1058,HOME_&_GARDEN_1_503,0.2493515983588881,0.2531318902982063,0.24713021061952745,0.2503863007233781,40048,1.2301581851777867,3
1059,HOME_&_GARDEN_1_504,0.22000007341452185,0.2741347180943547,0.2730799961335019,0.23278521235762162,5330,3.833381801125704,3
1060,HOME_&_GARDEN_1_505,0.28949764389384913,0.23511662064103117,0.23531973918934307,0.24006599627577652,34389,3.160323795399692,3
1061,HOME_&_GARDEN_1_506,0.1766108668926386,0.25525549574474915,0.3400027712034992,0.2281308661591129,59008,4.34342101918384,3
1062,HOME_&_GARDEN_1_507,0.25288953952340404,0.22863071596007867,0.25345262558092285,0.2650271189355944,12373,2.1027509496484282,3
1063,HOME_&_GARDEN_1_508,0.2891376216160002,0.2516096813001919,0.20941302132510867,0.24983967575869928,12857,6.002009605662285,0
1064,HOME_&_GARDEN_1_509,0.205144785480844,0.2527664965501499,0.3789378381241983,0.16315087984480783,7184,3.8263519626948774,1
1065,HOME_&_GARDEN_1_510,0.28247927112638505,0.239206666836438,0.2603693065684135,0.21794475546876352,22892,6.11104042897082,3
1066,HOME_&_GARDEN_1_511,0.24921674678976696,0.22826695874024266,0.2514196890080749,0.2710966054619156,18977,7.495771855403909,3
1067,HOME_&_GARDEN_1_512,0.27094165222414773,0.2056614673599076,0.25072212593876375,0.2726747544771809,1731,2.337500000000001,3
1068,HOME_&_GARDEN_1_513,0.3256961092573606,0.20171636037605814,0.30618316871628276,0.16640436165029845,11170,12.800999328558639,2
1069,HOME_&_GARDEN_1_514,0.2539541208242834,0.27775408607170116,0.2082855182728912,0.2600062748311242,77639,4.522533617125414,3
1070,HOME_&_GARDEN_1_515,0.263204635032959,0.2132404462192192,0.2589350389520639,0.26461987979575785,21910,3.0842834322227293,3
1071,HOME_&_GARDEN_1_516,0.28200038223976637,0.2621746448208714,0.2400823312750516,0.21574264166431076,58653,2.4197675310725795,3
1072,HOME_&_GARDEN_1_517,0.26688437942303295,0.2555841020855892,0.2449038393912513,0.23262767910012658,63424,1.2161843308526743,3
1073,HOME_&_GARDEN_1_518,0.3388039638962713,0.16012083847861774,0.2412544536862817,0.25982074393882926,9322,8.708726668096975,0
1074,HOME_&_GARDEN_1_519,0.2658582752843936,0.25150745759556326,0.24766435959415936,0.23496990752588365,23994,6.066502042177211,3
1075,HOME_&_GARDEN_1_520,0.26199697625643953,0.2655577113790195,0.2896538265790936,0.18279148578544752,10492,7.008642298894396,3
